experiment,experiment_dir,model,category,gpu_name,auroc,aupr,f1,mean_latency_ms,_report_mtime_ns,_report_size
coldstart_stfpm_real_iad_transistor1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_transistor1,stfpm,transistor1,NVIDIA L4,0.5306435498683029,0.74186824717561,0.0118343195266272,6.285125867144155,1779031137836671100,2551
coldstart_stfpm_real_iad_u_block,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_u_block,stfpm,u_block,NVIDIA L4,0.315767212817595,0.6339787341697771,0.0392927308447937,6.128061555869357,1779031139600759700,2544
coldstart_stfpm_real_iad_usb,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_usb,stfpm,usb,NVIDIA L4,0.5829713642213642,0.7740912772928821,0.0629629629629629,6.149221622530937,1779031147073560400,2552
coldstart_stfpm_real_iad_usb_adaptor,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_usb_adaptor,stfpm,usb_adaptor,NVIDIA L4,0.5324539891361646,0.7914270785623796,0.0602836879432624,6.150801864859881,1779031141366043700,2566
coldstart_stfpm_real_iad_vcpill,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_vcpill,stfpm,vcpill,NVIDIA L4,0.8265527767993424,0.8882217402553112,0.0039840637450199,6.141364371635696,1779031145431321200,2538
coldstart_stfpm_real_iad_wooden_beads,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_wooden_beads,stfpm,wooden_beads,NVIDIA L4,0.7134537364219343,0.893607707754877,0.0414507772020725,6.107239242531415,1779031138868084800,2570
coldstart_stfpm_real_iad_woodstick,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_woodstick,stfpm,woodstick,NVIDIA L4,0.5824378109452736,0.7433431793617377,0.0307692307692307,6.107808721808579,1779031143953049300,2534
coldstart_stfpm_real_iad_zipper,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_zipper,stfpm,zipper,NVIDIA L4,0.5491442786069651,0.7459204768259988,0.0351562499999999,5.921378562054293,1779031137959248800,2531
coldstart_subspacead_real_iad_audiojack,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_audiojack,subspacead,audiojack,NVIDIA L4,0.8117377055752097,0.9157516475192576,0.5960264900662251,202.58003267324472,1779031149848286300,2597
coldstart_subspacead_real_iad_bottle_cap,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_bottle_cap,subspacead,bottle_cap,NVIDIA L4,0.9040892041748204,0.9621223781922666,0.4926253687315634,206.0431160156322,1779031138243082400,2582
coldstart_subspacead_real_iad_button_battery,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_button_battery,subspacead,button_battery,NVIDIA L4,0.8299563475705785,0.9370624085260618,0.6807980049875312,205.56797323424425,1779031146337846600,2604
coldstart_subspacead_real_iad_end_cap,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_end_cap,subspacead,end_cap,NVIDIA L4,0.7903423499577344,0.9034368398392408,0.1395348837209302,206.1629417322285,1779031152168949300,2564
coldstart_subspacead_real_iad_eraser,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_eraser,subspacead,eraser,NVIDIA L4,0.8499480166346769,0.945153408317348,0.530324400564175,204.169575987361,1779031141517001200,2574
coldstart_subspacead_real_iad_fire_hood,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_fire_hood,subspacead,fire_hood,NVIDIA L4,0.820332859511964,0.917101705220056,0.4430769230769231,203.8026857106392,1779031149050603300,2596
coldstart_subspacead_real_iad_mint,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_mint,subspacead,mint,NVIDIA L4,0.6869892386115382,0.9778418424350558,0.2049382716049382,203.53498376481625,1779031142429764800,2573
coldstart_subspacead_real_iad_mounts,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_mounts,subspacead,mounts,NVIDIA L4,0.8982190797431384,0.9641626997924672,0.662303664921466,204.988986087306,1779031138090288600,2575
coldstart_subspacead_real_iad_pcb,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_pcb,subspacead,pcb,NVIDIA L4,0.8822134226411638,0.9560413046829178,0.5903448275862069,205.69483207264489,1779031148591522000,2583
coldstart_subspacead_real_iad_phone_battery,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_phone_battery,subspacead,phone_battery,NVIDIA L4,0.8366521863208295,0.9416460475555288,0.5888738127544098,204.8814765928753,1779031151864391800,2604
coldstart_subspacead_real_iad_plastic_nut,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_plastic_nut,subspacead,plastic_nut,NVIDIA L4,0.767871287128713,0.8914534372207594,0.3762057877813504,205.0729654672413,1779031151472159400,2589
coldstart_subspacead_real_iad_plastic_plug,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_plastic_plug,subspacead,plastic_plug,NVIDIA L4,0.8622988747502367,0.9506922736505428,0.6118598382749325,205.12566770245311,1779031143214336300,2604
coldstart_subspacead_real_iad_porcelain_doll,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_porcelain_doll,subspacead,porcelain_doll,NVIDIA L4,0.7847396180148186,0.9195285383471749,0.4949348769898697,203.51388923289048,1779031144499637300,2607
coldstart_subspacead_real_iad_regulator,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_regulator,subspacead,regulator,NVIDIA L4,0.7771392081736911,0.9030353558787684,0.0981818181818181,204.0823941958554,1779031152059459800,2594
coldstart_subspacead_real_iad_rolled_strip_base,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_rolled_strip_base,subspacead,rolled_strip_base,NVIDIA L4,0.9819020195723374,0.991603906902803,0.8646864686468647,201.1259908267444,1779031144057092600,2611
coldstart_subspacead_real_iad_sim_card_set,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_sim_card_set,subspacead,sim_card_set,NVIDIA L4,0.96309552215064,0.9860397992709188,0.8565072302558397,201.70235074647937,1779031144846901500,2600
coldstart_subspacead_real_iad_switch,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_switch,subspacead,switch,NVIDIA L4,0.9055662805662806,0.9659519744694656,0.7263803680981594,203.23044541266512,1779031141939918100,2590
coldstart_subspacead_real_iad_tape,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_tape,subspacead,tape,NVIDIA L4,0.7690384615384616,0.911324656077802,0.6147757255936676,202.3613285069661,1779031151217187300,2586
coldstart_subspacead_real_iad_terminalblock,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_terminalblock,subspacead,terminalblock,NVIDIA L4,0.9101236183679104,0.9696705850239008,0.5431754874651811,204.8979095732289,1779031151540833000,2588
coldstart_subspacead_real_iad_toothbrush,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_toothbrush,subspacead,toothbrush,NVIDIA L4,0.9546647652116402,0.9831585201493148,0.5557122708039492,207.4823769486084,1779031141237353700,2573
coldstart_subspacead_real_iad_toy,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_toy,subspacead,toy,NVIDIA L4,0.8779470474904166,0.9517598957124112,0.4918032786885246,203.59663391775672,1779031139860833400,2569
coldstart_subspacead_real_iad_toy_brick,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_toy_brick,subspacead,toy_brick,NVIDIA L4,0.7575976042590951,0.9011326891105824,0.3491027732463295,205.534024947306,1779031150715733400,2582
coldstart_subspacead_real_iad_transistor1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_transistor1,subspacead,transistor1,NVIDIA L4,0.9484615151729218,0.9797351086243088,0.3668831168831168,204.0372981028488,1779031138429715100,2586
coldstart_subspacead_real_iad_u_block,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_u_block,subspacead,u_block,NVIDIA L4,0.5335797222585874,0.8020670240989973,0.2456140350877193,204.7710430128388,1779031140076391700,2592
coldstart_subspacead_real_iad_usb,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_usb,subspacead,usb,NVIDIA L4,0.8415781853281853,0.9428386610338472,0.4697193500738552,206.02724983800968,1779031140897706600,2570
coldstart_subspacead_real_iad_usb_adaptor,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_usb_adaptor,subspacead,usb_adaptor,NVIDIA L4,0.9618963580940156,0.9898263928399228,0.931372549019608,200.38790066426893,1779031143273723100,2599
coldstart_subspacead_real_iad_vcpill,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_vcpill,subspacead,vcpill,NVIDIA L4,0.8610817580525223,0.9316840040670032,0.660668380462725,204.11608830065023,1779031150266277600,2588
coldstart_subspacead_real_iad_wooden_beads,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_wooden_beads,subspacead,wooden_beads,NVIDIA L4,0.8632901452689439,0.9621810462805206,0.1227197346600331,201.89263883166623,1779031142140529100,2588
coldstart_subspacead_real_iad_woodstick,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_woodstick,subspacead,woodstick,NVIDIA L4,0.7272437810945274,0.8698487444795977,0.4149765990639625,201.0078053224609,1779031140543380900,2584
coldstart_subspacead_real_iad_zipper,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_subspacead_real_iad_zipper,subspacead,zipper,NVIDIA L4,0.9971542288557216,0.9988466483182504,0.907103825136612,202.0235258402712,1779031140160256600,2557
