experiment,experiment_dir,model,category,gpu_name,corruption,severity,auroc,aupr,precision,recall,f1,mean_latency_ms,_report_mtime_ns,_report_size
coldstart_draem_real_iad_rolled_strip_base_gaussian_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_rolled_strip_base_gaussian_noise_s3,draem,rolled_strip_base,Tesla T4,gaussian_noise,3,0.3817403528173361,0.672179268808091,0.7678005890916997,0.0199392503918195,0.0346063557837554,80.98120518184967,1779859230427213600,2592
coldstart_draem_real_iad_rolled_strip_base_motion_blur_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_rolled_strip_base_motion_blur_s1,draem,rolled_strip_base,Tesla T4,motion_blur,1,0.4024860846701355,0.6814261836494606,0.7744021145288329,0.001,0.0016594956344577,90.82953252486476,1779859231860202100,2570
coldstart_draem_real_iad_rolled_strip_base_motion_blur_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_rolled_strip_base_motion_blur_s2,draem,rolled_strip_base,Tesla T4,motion_blur,2,0.3974408705249931,0.6780967953357818,0.7854405733544234,0.0019259010834759,0.0058011325846254,91.67269302477636,1779859231872685500,2575
coldstart_draem_real_iad_rolled_strip_base_motion_blur_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_rolled_strip_base_motion_blur_s3,draem,rolled_strip_base,Tesla T4,motion_blur,3,0.3928420445106705,0.6785428086332828,0.7745612027921898,0.001,0.0016329812088619,90.20942869269928,1779859231885545800,2580
coldstart_draem_real_iad_rolled_strip_base_shot_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_rolled_strip_base_shot_noise_s1,draem,rolled_strip_base,Tesla T4,shot_noise,1,0.388098695636119,0.6709402798546653,0.7755255430051882,0.003748585531416,0.0097240962685635,70.60583943787502,1779859233196268300,2583
coldstart_draem_real_iad_rolled_strip_base_shot_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_rolled_strip_base_shot_noise_s2,draem,rolled_strip_base,Tesla T4,shot_noise,2,0.3826168407691898,0.6665603459656748,0.7728288323741896,0.001,0.0038872038891866,70.4572271347706,1779859233244935100,2575
coldstart_draem_real_iad_rolled_strip_base_shot_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_rolled_strip_base_shot_noise_s3,draem,rolled_strip_base,Tesla T4,shot_noise,3,0.3365639582315078,0.6393070873007853,0.776939130342359,0.001,0.0016601130515626,71.22682366536596,1779859233254823800,2568
coldstart_draem_real_iad_sim_card_set_gaussian_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_sim_card_set_gaussian_noise_s1,draem,sim_card_set,Tesla T4,gaussian_noise,1,0.0455714734155154,0.5317691316493061,0.999,0.0407699820582173,0.0740974444727163,81.20999042957735,1779859230455249600,2587
coldstart_draem_real_iad_sim_card_set_gaussian_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_sim_card_set_gaussian_noise_s2,draem,sim_card_set,Tesla T4,gaussian_noise,2,0.0385123101897987,0.5372940781033105,0.987398702731188,0.043945925783902,0.0796061242128099,79.78856519685455,1779859230465251900,2596
coldstart_draem_real_iad_sim_card_set_gaussian_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_sim_card_set_gaussian_noise_s3,draem,sim_card_set,Tesla T4,gaussian_noise,3,0.0322435074218755,0.5373160588805383,0.9831113332523568,0.0365336067441372,0.0669427564443813,81.13710350771514,1779859230476359900,2593
coldstart_draem_real_iad_sim_card_set_motion_blur_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_sim_card_set_motion_blur_s1,draem,sim_card_set,Tesla T4,motion_blur,1,0.0565894211188792,0.5434236613280746,0.9924622497126492,0.001,0.00163331127424,91.09812602097423,1779859231898941700,2554
coldstart_draem_real_iad_sim_card_set_motion_blur_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_sim_card_set_motion_blur_s2,draem,sim_card_set,Tesla T4,motion_blur,2,0.0536266056934449,0.5416713145171289,0.9923812267406636,0.001,0.0042721920001756,89.51143575891608,1779859231908210100,2572
coldstart_draem_real_iad_sim_card_set_motion_blur_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_sim_card_set_motion_blur_s3,draem,sim_card_set,Tesla T4,motion_blur,3,0.0481603035317424,0.5366583581587344,0.999,0.001,0.0024023301096902,90.9537328764514,1779859231918821600,2572
coldstart_draem_real_iad_sim_card_set_shot_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_sim_card_set_shot_noise_s1,draem,sim_card_set,Tesla T4,shot_noise,1,0.0376693015316544,0.5350846517047614,0.9853465230161776,0.0199401618544275,0.0387286693247821,68.91358492222572,1779859233263824700,2580
coldstart_draem_real_iad_sim_card_set_shot_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_sim_card_set_shot_noise_s2,draem,sim_card_set,Tesla T4,shot_noise,2,0.0085217637552945,0.5268111794311365,0.9864383557969768,0.001,0.0028049511737147,69.32552603583535,1779859233273401700,2578
coldstart_draem_real_iad_sim_card_set_shot_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_sim_card_set_shot_noise_s3,draem,sim_card_set,Tesla T4,shot_noise,3,0.001,0.4904025187052779,0.9663445656810032,0.0114068061534712,0.0242644331049041,70.54462885355214,1779859233291133700,2580
coldstart_draem_real_iad_switch_gaussian_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_switch_gaussian_noise_s1,draem,switch,Tesla T4,gaussian_noise,1,0.6459786974130338,0.8159422540619518,0.9844522984360418,0.0526957866319473,0.1044195294078083,80.81633028679558,1779859230487670100,2597
coldstart_draem_real_iad_switch_gaussian_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_switch_gaussian_noise_s2,draem,switch,Tesla T4,gaussian_noise,2,0.6370852432270767,0.8118384789192671,0.999,0.0331906406999871,0.0759878864943663,79.53666149818012,1779859230497665200,2587
coldstart_draem_real_iad_switch_gaussian_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_switch_gaussian_noise_s3,draem,switch,Tesla T4,gaussian_noise,3,0.6132761467507831,0.8171532527765206,0.9785624274297156,0.0253259042827231,0.0643467524682381,79.30522252189526,1779859230507718600,2593
coldstart_draem_real_iad_switch_motion_blur_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_switch_motion_blur_s1,draem,switch,Tesla T4,motion_blur,1,0.6670397915258289,0.8503741535852737,0.9974833909686094,0.0216294210248807,0.0536121491101665,92.23641217329418,1779859231929823800,2573
coldstart_draem_real_iad_switch_motion_blur_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_switch_motion_blur_s2,draem,switch,Tesla T4,motion_blur,2,0.6725490882172442,0.8402071216900296,0.999,0.001,0.0203394738552079,90.19494176674694,1779859231941977400,2546
coldstart_draem_real_iad_switch_motion_blur_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_switch_motion_blur_s3,draem,switch,Tesla T4,motion_blur,3,0.6379836716010218,0.8373527085662579,0.9756719717687948,0.001,0.016491087398037,89.67900473522637,1779859231958046500,2580
coldstart_draem_real_iad_switch_shot_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_switch_shot_noise_s1,draem,switch,Tesla T4,shot_noise,1,0.663608400901406,0.8412992935017519,0.999,0.0418462314121227,0.0838299009390527,70.04968685303933,1779859233304177600,2562
coldstart_draem_real_iad_switch_shot_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_switch_shot_noise_s2,draem,switch,Tesla T4,shot_noise,2,0.6754455470595118,0.8456643641274508,0.999,0.0207719115234853,0.0540085011828299,71.06682022909946,1779859233315101100,2577
coldstart_draem_real_iad_switch_shot_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_switch_shot_noise_s3,draem,switch,Tesla T4,shot_noise,3,0.6590461768635122,0.8412325698546804,0.999,0.0139852891866443,0.0422182303605022,70.20803726787216,1779859233332300900,2583
coldstart_draem_real_iad_tape_gaussian_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_tape_gaussian_noise_s1,draem,tape,Tesla T4,gaussian_noise,1,0.641595705659607,0.821023439391254,0.9509103122667836,0.062997761042251,0.1181676010914657,79.73605643545301,1779859230516715400,2598
coldstart_draem_real_iad_tape_gaussian_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_tape_gaussian_noise_s2,draem,tape,Tesla T4,gaussian_noise,2,0.6256538655042889,0.8140153676937707,0.9635178008917143,0.0620759939352864,0.1177474897762777,85.61360844560294,1779859230526225700,2595
coldstart_draem_real_iad_tape_gaussian_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_tape_gaussian_noise_s3,draem,tape,Tesla T4,gaussian_noise,3,0.6295771368014671,0.8093843551178816,0.9615249503535872,0.0607931813405897,0.1170147618401269,83.46156052967392,1779859230535232900,2596
coldstart_draem_real_iad_tape_motion_blur_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_tape_motion_blur_s1,draem,tape,Tesla T4,motion_blur,1,0.6617092821212106,0.8323776340306942,0.9069528106095182,0.0657409891412949,0.1240819832331169,89.79937607117206,1779859231974592500,2579
coldstart_draem_real_iad_tape_motion_blur_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_tape_motion_blur_s2,draem,tape,Tesla T4,motion_blur,2,0.6587363269581482,0.8444964900781518,0.9473399637373922,0.0594146299230464,0.1128454178634002,91.12224515795302,1779859232001823100,2575
coldstart_draem_real_iad_tape_motion_blur_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_tape_motion_blur_s3,draem,tape,Tesla T4,motion_blur,3,0.6398446434249363,0.8265601249719293,0.9473991927463756,0.0588727303469397,0.1143606264541774,89.63380571383864,1779859232011829000,2596
coldstart_draem_real_iad_tape_shot_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_tape_shot_noise_s1,draem,tape,Tesla T4,shot_noise,1,0.6591522796172982,0.833747133341072,0.960560714829938,0.0746851422479993,0.1400628030122371,69.5883657933419,1779859233344944600,2572
coldstart_draem_real_iad_tape_shot_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_tape_shot_noise_s2,draem,tape,Tesla T4,shot_noise,2,0.6518870762549621,0.8356326206739081,0.9322797858743666,0.0649661175776606,0.1236593822377392,70.03121013500225,1779859233355428900,2588
coldstart_draem_real_iad_tape_shot_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_tape_shot_noise_s3,draem,tape,Tesla T4,shot_noise,3,0.6402191139983766,0.8262681963154085,0.7684637881438092,0.0568449954415158,0.1048655115173945,70.8392205203244,1779859233365431500,2586
coldstart_draem_real_iad_terminalblock_gaussian_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_terminalblock_gaussian_noise_s1,draem,terminalblock,Tesla T4,gaussian_noise,1,0.4620932985820882,0.7021676621543279,0.6909189542992961,0.0410902075298199,0.071291602013778,94.28904511737782,1779859230544232400,2596
coldstart_draem_real_iad_terminalblock_gaussian_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_terminalblock_gaussian_noise_s2,draem,terminalblock,Tesla T4,gaussian_noise,2,0.429761248785632,0.6976365852081587,0.7025773360576357,0.023542821981305,0.0442799630438431,95.92976490596708,1779859230555325700,2594
coldstart_draem_real_iad_terminalblock_gaussian_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_terminalblock_gaussian_noise_s3,draem,terminalblock,Tesla T4,gaussian_noise,3,0.4119841742410254,0.7015012520937022,0.7220488104701933,0.001,0.0034085655167365,95.84231119953198,1779859230564321700,2584
coldstart_draem_real_iad_terminalblock_motion_blur_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_terminalblock_motion_blur_s1,draem,terminalblock,Tesla T4,motion_blur,1,0.4730600456795918,0.7376358533228892,0.7363931876486579,0.0371488115086831,0.0661381456987146,120.30028661131269,1779859232020737900,2575
coldstart_draem_real_iad_terminalblock_motion_blur_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_terminalblock_motion_blur_s2,draem,terminalblock,Tesla T4,motion_blur,2,0.451406927187262,0.7247284776113727,0.7485458349827543,0.001,0.0087479858431008,117.68029467290911,1779859232035254000,2565
coldstart_draem_real_iad_terminalblock_motion_blur_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_terminalblock_motion_blur_s3,draem,terminalblock,Tesla T4,motion_blur,3,0.4285921026041973,0.7270098162256666,0.7540213638682218,0.001,0.0016326138406557,117.24894134556314,1779859232052685000,2582
coldstart_draem_real_iad_terminalblock_shot_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_terminalblock_shot_noise_s1,draem,terminalblock,Tesla T4,shot_noise,1,0.4705891149369174,0.720765356862181,0.7993333633370053,0.0127279670968161,0.0259291236486964,87.782758400355,1779859233394318000,2578
coldstart_draem_real_iad_terminalblock_shot_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_terminalblock_shot_noise_s2,draem,terminalblock,Tesla T4,shot_noise,2,0.4741163097064458,0.7249280698993289,0.7486361563085141,0.0025164673009952,0.011159458587585,87.7996716398978,1779859233405605400,2587
coldstart_draem_real_iad_terminalblock_shot_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_terminalblock_shot_noise_s3,draem,terminalblock,Tesla T4,shot_noise,3,0.4686419828392672,0.7257319964466112,0.8003556854143878,0.001,0.0016567232302282,88.6262433444644,1779859233414605400,2579
coldstart_draem_real_iad_toothbrush_gaussian_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toothbrush_gaussian_noise_s1,draem,toothbrush,Tesla T4,gaussian_noise,1,0.7849193506306081,0.9096741364833903,0.934811770968191,0.316077439420172,0.4802435889908338,95.01199105454612,1779859230578190200,2588
coldstart_draem_real_iad_toothbrush_gaussian_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toothbrush_gaussian_noise_s2,draem,toothbrush,Tesla T4,gaussian_noise,2,0.7805945430114891,0.89227081886459,0.9477081659168411,0.3184944588960732,0.4732170296648679,96.00751208336774,1779859230594439100,2593
coldstart_draem_real_iad_toothbrush_gaussian_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toothbrush_gaussian_noise_s3,draem,toothbrush,Tesla T4,gaussian_noise,3,0.776784783734743,0.8888526779614037,0.9344939980970168,0.3230934156719322,0.4816854406420541,96.34324290561406,1779859230610438300,2593
coldstart_draem_real_iad_toothbrush_motion_blur_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toothbrush_motion_blur_s1,draem,toothbrush,Tesla T4,motion_blur,1,0.7430716869785294,0.8915479730729767,0.981935946919556,0.2736199963133346,0.4243398895433947,120.54460962498509,1779859232060687500,2552
coldstart_draem_real_iad_toothbrush_motion_blur_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toothbrush_motion_blur_s2,draem,toothbrush,Tesla T4,motion_blur,2,0.7545907474642651,0.9069373463043232,0.980769608470158,0.2808249787679474,0.4408900153109992,119.96091204696512,1779859232070172200,2554
coldstart_draem_real_iad_toothbrush_motion_blur_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toothbrush_motion_blur_s3,draem,toothbrush,Tesla T4,motion_blur,3,0.7554212067250536,0.8897300757344079,0.9634293648918552,0.2971534430753994,0.4572607092109633,120.47666902202616,1779859232128771700,2591
coldstart_draem_real_iad_toothbrush_shot_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toothbrush_shot_noise_s1,draem,toothbrush,Tesla T4,shot_noise,1,0.7525781449463471,0.8878215725316824,0.9825707728033666,0.2928378064101497,0.4457903757457464,87.20254533233843,1779859233429779900,2579
coldstart_draem_real_iad_toothbrush_shot_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toothbrush_shot_noise_s2,draem,toothbrush,Tesla T4,shot_noise,2,0.7416000720345138,0.8965886705496624,0.9606248549232774,0.2945315245134994,0.4517661930091141,87.22552179771606,1779859233439877800,2588
coldstart_draem_real_iad_toothbrush_shot_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toothbrush_shot_noise_s3,draem,toothbrush,Tesla T4,shot_noise,3,0.7184556797710753,0.8798785936504394,0.9797121374382493,0.2630129566974282,0.4027848123036199,88.80062493452351,1779859233447875800,2582
coldstart_draem_real_iad_toy_brick_gaussian_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toy_brick_gaussian_noise_s1,draem,toy_brick,Tesla T4,gaussian_noise,1,0.4886092313910803,0.723946656490997,0.847077960559465,0.0374643757709489,0.0706952207894998,96.51718878128024,1779859230673190900,2594
coldstart_draem_real_iad_toy_brick_gaussian_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toy_brick_gaussian_noise_s2,draem,toy_brick,Tesla T4,gaussian_noise,2,0.4750565250271905,0.7233862883491197,0.8563782552467023,0.0363961890009242,0.0695761320006845,97.7860157122374,1779859230684809500,2596
coldstart_draem_real_iad_toy_brick_gaussian_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toy_brick_gaussian_noise_s3,draem,toy_brick,Tesla T4,gaussian_noise,3,0.4785666211775115,0.7085870995671881,0.8524657111093008,0.0366485522762895,0.0699066829474843,98.36899771282091,1779859230697413500,2593
coldstart_draem_real_iad_toy_brick_motion_blur_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toy_brick_motion_blur_s1,draem,toy_brick,Tesla T4,motion_blur,1,0.5043891462232727,0.7433402768661427,0.8578762457126762,0.0222324321518705,0.0447932050599662,117.94606045522713,1779859232207245600,2568
coldstart_draem_real_iad_toy_brick_motion_blur_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toy_brick_motion_blur_s2,draem,toy_brick,Tesla T4,motion_blur,2,0.4987696548533263,0.7313640591886666,0.8580451178444146,0.0133022560924708,0.0278914344003608,119.74194485035729,1779859232215597600,2572
coldstart_draem_real_iad_toy_brick_motion_blur_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toy_brick_motion_blur_s3,draem,toy_brick,Tesla T4,motion_blur,3,0.4927503954356907,0.7392822193842385,0.8158638636774772,0.007273949634787,0.0176999898588317,121.34645810975486,1779859232224808600,2598
coldstart_draem_real_iad_toy_brick_shot_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toy_brick_shot_noise_s1,draem,toy_brick,Tesla T4,shot_noise,1,0.4929183831723737,0.7272328152910962,0.8712120582132985,0.0181413784460929,0.0364906119618842,87.88999052592136,1779859233492987100,2585
coldstart_draem_real_iad_toy_brick_shot_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toy_brick_shot_noise_s2,draem,toy_brick,Tesla T4,shot_noise,2,0.4884371263283552,0.7378600859701571,0.8414113321895649,0.0260738303246533,0.0505451437307228,87.16506474298362,1779859233501787500,2593
coldstart_draem_real_iad_toy_brick_shot_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toy_brick_shot_noise_s3,draem,toy_brick,Tesla T4,shot_noise,3,0.4751837127659041,0.731346103144299,0.8380949049215201,0.0251626027725944,0.0495230547672306,86.93571116842922,1779859233520654900,2595
coldstart_draem_real_iad_toy_gaussian_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toy_gaussian_noise_s1,draem,toy,Tesla T4,gaussian_noise,1,0.5006744658359874,0.7325816438867843,0.5227660352695581,0.0046268448462607,0.0088391298433438,96.79942432872342,1779859230623438500,2593
coldstart_draem_real_iad_toy_gaussian_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toy_gaussian_noise_s2,draem,toy,Tesla T4,gaussian_noise,2,0.4746297512021021,0.7211884703831207,0.5236463887489146,0.001,0.0016599855581483,96.14962386466308,1779859230633436300,2582
coldstart_draem_real_iad_toy_gaussian_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toy_gaussian_noise_s3,draem,toy,Tesla T4,gaussian_noise,3,0.4543498030423499,0.715959925658534,0.5143036713525629,0.001,0.0016340148961423,97.75243056167255,1779859230644612200,2572
coldstart_draem_real_iad_toy_motion_blur_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toy_motion_blur_s1,draem,toy,Tesla T4,motion_blur,1,0.5589846446454333,0.7866038114715074,0.5507767007685674,0.0392520525085649,0.066464142511262,117.40627943811504,1779859232147689300,2571
coldstart_draem_real_iad_toy_motion_blur_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toy_motion_blur_s2,draem,toy,Tesla T4,motion_blur,2,0.5479271661333782,0.7905809104342318,0.5478073922655232,0.0605401218684951,0.1031435182964388,120.1233162395927,1779859232160778900,2572
coldstart_draem_real_iad_toy_motion_blur_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toy_motion_blur_s3,draem,toy,Tesla T4,motion_blur,3,0.5199182585414697,0.7671956862425142,0.5493145710775166,0.001,0.001635034145154,120.70035736945674,1779859232193729400,2560
coldstart_draem_real_iad_toy_shot_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toy_shot_noise_s1,draem,toy,Tesla T4,shot_noise,1,0.5856693124537594,0.7880683034993156,0.552174423414868,0.0290431969176401,0.0510158413798013,87.46350607222182,1779859233457759900,2563
coldstart_draem_real_iad_toy_shot_noise_s2,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toy_shot_noise_s2,draem,toy,Tesla T4,shot_noise,2,0.5779003063495708,0.7901341395481913,0.5835187538147288,0.0389318380086482,0.0700363353396711,86.91950905461015,1779859233475362200,2577
coldstart_draem_real_iad_toy_shot_noise_s3,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_toy_shot_noise_s3,draem,toy,Tesla T4,shot_noise,3,0.5642081216687522,0.7823614924513848,0.5713083970537952,0.0034865294800448,0.0083246481706488,87.85305725472466,1779859233484984200,2590
coldstart_draem_real_iad_transistor1_gaussian_noise_s1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 5\coldstart_draem_real_iad_transistor1_gaussian_noise_s1,draem,transistor1,Tesla T4,gaussian_noise,1,0.5595640211813361,0.7736807815921504,0.938862032638594,0.0517448709202986,0.0952094618551871,97.32885927954196,1779859230720296300,2596
