experiment,experiment_dir,model,category,gpu_name,auroc,aupr,global_auroc,precision,recall,f1,accuracy,mean_latency_ms,throughput_fps,threshold_value,warmup_frames,calibration_frames,streaming_frames,mean_score_ok,mean_score_ng,_report_mtime_ns,_report_size,_frames_mtime_ns,_frames_size
coldstart_patchcore_real_iad_toy,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_patchcore_real_iad_toy,patchcore,toy,NVIDIA A100-SXM4-80GB,0.9303732099231334,0.966964316623201,0.84421613998848,1.0,0.1581027667984189,0.273037542662116,0.3957446808510638,76.0141215758874,9.747936172791878,46.49476623535156,200,100,705,33.557335494151666,41.89195739987339,1779123334523411800,2555,1779123334573420700,213932
coldstart_patchcore_real_iad_toy_brick,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_patchcore_real_iad_toy_brick,patchcore,toy_brick,NVIDIA A100-SXM4-80GB,0.7159494232475598,0.8873326627532246,0.6823626683875131,1.0,0.2845849802371542,0.4430769230769231,0.4843304843304843,75.87161186610072,9.087478513283132,54.42094802856445,200,100,702,42.478648224655466,48.985016758734055,1779123339755911600,2571,1779123339709416500,219250
coldstart_patchcore_real_iad_transistor1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_patchcore_real_iad_transistor1,patchcore,transistor1,NVIDIA A100-SXM4-80GB,0.9045321976768828,0.9571531650037066,0.8610822375392316,1.0,0.1093439363817097,0.1971326164874552,0.36,75.90400081571651,9.778092055229653,55.567230224609375,200,100,700,38.29451434140278,47.39359535990842,1779123334244658100,2562,1779123334153112100,221506
coldstart_patchcore_real_iad_u_block,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_patchcore_real_iad_u_block,patchcore,u_block,NVIDIA A100-SXM4-80GB,0.6848571514889075,0.8568416351833179,0.7237087239806246,1.0,0.1122244488977955,0.2018018018018018,0.3653295128939828,75.86138958595261,9.608438631259736,46.551876068115234,200,100,698,34.717849645183314,39.21631195741092,1779123334632041100,2568,1779123334650560200,217113
coldstart_patchcore_real_iad_usb,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_patchcore_real_iad_usb,patchcore,usb,NVIDIA A100-SXM4-80GB,0.8530204311454312,0.9477835616306992,0.8321519063706564,1.0,0.4884169884169884,0.6562905317769131,0.6267605633802817,76.03761224365931,9.656382167639707,45.91999816894531,200,100,710,30.5153325299422,45.051930213987134,1779123335257274300,2560,1779123335021350500,215141
coldstart_patchcore_real_iad_usb_adaptor,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_patchcore_real_iad_usb_adaptor,patchcore,usb_adaptor,NVIDIA A100-SXM4-80GB,0.8626320735257041,0.9447338400577456,0.8132635053058606,0.9611650485436892,0.3653136531365313,0.5294117647058824,0.4992887624466572,75.86641278804908,8.84862772749455,40.41152572631836,200,100,703,32.977964377551345,41.05961022605755,1779123333895451600,2589,1779123333817279300,221651
coldstart_patchcore_real_iad_vcpill,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_patchcore_real_iad_vcpill,patchcore,vcpill,NVIDIA A100-SXM4-80GB,0.5652224961841024,0.793237031952643,0.5581777621228132,0.9661016949152542,0.1137724550898203,0.2035714285714285,0.3673758865248226,76.09479360992786,9.37752788647524,52.047813415527344,200,100,705,38.22842539992987,41.18519999643048,1779123333619381100,2581,1779123333634138700,217646
coldstart_patchcore_real_iad_wooden_beads,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_patchcore_real_iad_wooden_beads,patchcore,wooden_beads,NVIDIA A100-SXM4-80GB,0.776455961261615,0.9389079079166416,0.7465318675566025,0.9935483870967742,0.2720848056537102,0.4271844660194174,0.4108416547788873,75.78366427675424,9.354158007840269,49.0988883972168,200,100,701,37.73900577403881,44.99719543928813,1779123333381083500,2590,1779123333469387400,221564
coldstart_patchcore_real_iad_woodstick,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_patchcore_real_iad_woodstick,patchcore,woodstick,NVIDIA A100-SXM4-80GB,0.6140099502487563,0.8164697243493674,0.5665223880597015,0.9418604651162792,0.162,0.2764505119453925,0.3951497860199714,75.87188078601825,9.113168278498062,50.91611099243164,200,100,701,41.15433921624179,44.12162182617188,1779123337268770600,2572,1779123337213127800,219028
coldstart_patchcore_real_iad_zipper,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_patchcore_real_iad_zipper,patchcore,zipper,NVIDIA A100-SXM4-80GB,0.9897910447761196,0.995877442232139,0.968955223880597,1.0,0.49,0.6577181208053691,0.6362339514978602,75.75005308701904,9.224466247666369,48.1828498840332,200,100,701,32.49194942303558,47.56580401611328,1779123336507822700,2547,1779123336529317200,215407
coldstart_rd4ad_real_iad_audiojack,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_audiojack,rd4ad,audiojack,NVIDIA L4,0.5822651607019372,0.7700011228116704,0.569667571982642,0.7547169811320755,0.0773694390715667,0.1403508771929824,0.3098591549295774,16.973150557754398,23.93198359300856,0.0912783741950988,200,100,710,0.0693836329321478,0.0708089630611284,1779011892539564200,2571,1779011892484706100,225035
coldstart_rd4ad_real_iad_bottle_cap,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_bottle_cap,rd4ad,bottle_cap,NVIDIA L4,0.7721991193737769,0.8720712727339692,0.759815313111546,0.9166666666666666,0.0215264187866927,0.0420650095602294,0.2873399715504978,16.993987280237246,23.704333526983543,0.090257778763771,200,100,703,0.0471836763123671,0.0560444947368594,1779011891309950300,2577,1779011891324871800,224125
coldstart_rd4ad_real_iad_button_battery,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_button_battery,rd4ad,button_battery,NVIDIA L4,0.9212142351312216,0.9560730166821162,0.912816691505216,1.0,0.0444874274661508,0.0851851851851851,0.2942857142857142,17.04329566571037,23.727675423164765,0.0963122546672821,200,100,700,0.0573677853808377,0.072989966237568,1779011892327691200,2566,1779011892314224200,226573
coldstart_rd4ad_real_iad_end_cap,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_end_cap,rd4ad,end_cap,NVIDIA L4,0.6797020287404902,0.8474756183833803,0.6746777261200338,0.9411764705882352,0.0615384615384615,0.1155234657039711,0.301994301994302,17.197976512848474,22.99574664740903,0.109923280775547,200,100,702,0.0647425309110146,0.0748476302251219,1779011893487712000,2567,1779011893481186800,220794
coldstart_rd4ad_real_iad_eraser,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_eraser,rd4ad,eraser,NVIDIA L4,0.5987683941138835,0.8123113951959446,0.6092000559820857,0.9102564102564102,0.1362763915547025,0.2370617696160267,0.3590462833099579,17.052841917257656,24.157659831643645,0.0626886934041976,200,100,713,0.0548743084849168,0.0571128447502565,1779011892206451800,2566,1779011892194351100,222444
coldstart_rd4ad_real_iad_fire_hood,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_fire_hood,rd4ad,fire_hood,NVIDIA L4,0.6769327963357814,0.8465340685321038,0.6664840480138987,0.9647058823529412,0.1626984126984127,0.2784380305602716,0.3971631205673759,17.11332377446447,21.188615387259222,0.0753087028861045,200,100,705,0.0506992210166074,0.0590136436568129,1779011893230437200,2571,1779011893277620300,223546
coldstart_rd4ad_real_iad_mint,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_mint,rd4ad,mint,NVIDIA L4,0.529007201229873,0.9628629776747536,0.5312525285217251,0.9791666666666666,0.0646492434662998,0.1212903225806451,0.1051248357424441,17.012857802873683,21.98670016867791,0.0595033466815948,200,100,761,0.0448322155896355,0.0460323689830844,1779011893192323700,2563,1779011893178649900,231934
coldstart_rd4ad_real_iad_mounts,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_mounts,rd4ad,mounts,NVIDIA L4,0.7275123169664368,0.8829030214813032,0.7338404350519722,0.9,0.4227005870841487,0.5752330226364847,0.5507042253521127,16.941625409845713,23.758524729960616,0.0647177472710609,200,100,710,0.052335281505357,0.0625032303880338,1779011892027485500,2552,1779011892044659200,221635
coldstart_rd4ad_real_iad_pcb,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_pcb,rd4ad,pcb,NVIDIA L4,0.733196249885481,0.851145725782873,0.7045003410120423,1.0,0.037328094302554,0.0719696969696969,0.301994301994302,17.175701813375728,22.571786868927287,0.1103248372673988,200,100,702,0.0692673295813521,0.0761109147520922,1779011893356529600,2544,1779011893353514200,216620
coldstart_rd4ad_real_iad_phone_battery,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_phone_battery,rd4ad,phone_battery,NVIDIA L4,0.4202788259293317,0.7663292390155281,0.4524262506473877,0.9555555555555556,0.1663442940038684,0.2833607907742998,0.3785714285714285,17.104103460007018,21.878410344387973,0.066615991294384,200,100,700,0.0569599977404367,0.0570867713432708,1779011892260349800,2579,1779011892246015600,225042
coldstart_rd4ad_real_iad_plastic_nut,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_plastic_nut,rd4ad,plastic_nut,NVIDIA L4,0.8762970297029703,0.9322721267001802,0.8508663366336634,0.926829268292683,0.076,0.1404805914972273,0.3376068376068376,17.070122488571556,22.495946448199152,0.1068688854575157,200,100,702,0.0787964516900258,0.1015176879912614,1779011893121227900,2563,1779011893136430200,224649
coldstart_rd4ad_real_iad_plastic_plug,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_plastic_plug,rd4ad,plastic_plug,NVIDIA L4,0.6855189820170365,0.865656142416678,0.6799978967294142,0.9705882352941176,0.0642023346303501,0.1204379562043795,0.3104434907010014,17.084996689566122,21.49763821023238,0.0674792304635047,200,100,699,0.0447125148128818,0.0503695360330524,1779011892702704700,2576,1779011892720426800,225216
coldstart_rd4ad_real_iad_porcelain_doll,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_porcelain_doll,rd4ad,porcelain_doll,NVIDIA L4,0.6588345963999958,0.8646614477286384,0.6548287197048969,0.9827586206896552,0.1102514506769826,0.1982608695652173,0.3414285714285714,16.964441549971525,22.21878239144847,0.0711436867713928,200,100,700,0.0427201086543296,0.0506609910216391,1779011891925073300,2580,1779011891917822300,227463
coldstart_rd4ad_real_iad_regulator,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_regulator,rd4ad,regulator,NVIDIA L4,0.5661983822903364,0.7572595346886315,0.5746400789504238,0.7222222222222222,0.0249042145593869,0.0481481481481481,0.2861111111111111,17.06920232221339,23.195063546785423,0.0741575881838798,200,100,720,0.0684252263545387,0.0690463565404159,1779011891868646300,2572,1779011891851806100,226800
coldstart_rd4ad_real_iad_rolled_strip_base,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_rolled_strip_base,rd4ad,rolled_strip_base,NVIDIA L4,0.9323378949347424,0.9692287573012608,0.9233928023668874,0.9764150943396226,0.4035087719298245,0.5710344827586207,0.5619718309859155,16.977765736618508,21.95292061852357,0.0723283216357231,200,100,710,0.046550287737459,0.0745591563744503,1779011891361063300,2591,1779011891374773300,232716
coldstart_rd4ad_real_iad_sim_card_set,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_sim_card_set,rd4ad,sim_card_set,NVIDIA L4,0.8763421617752327,0.9509185405473302,0.8490266841644795,0.9894179894179894,0.3681102362204724,0.5365853658536585,0.5424929178470255,17.00029862749093,19.443026838103748,0.0694330036640167,200,100,706,0.0549055791149536,0.0673126416852859,1779011891483251900,2579,1779011891495824100,226780
coldstart_rd4ad_real_iad_switch,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_switch,rd4ad,switch,NVIDIA L4,0.7020491473616474,0.8824127219697013,0.6966899935649936,1.0,0.2567567567567567,0.4086021505376344,0.4577464788732394,16.98970964226249,23.334327912063173,0.0744571834802627,200,100,710,0.0614181255223229,0.0690427406989469,1779011892383517300,2554,1779011892372509500,221581
coldstart_rd4ad_real_iad_tape,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_tape,rd4ad,tape,NVIDIA L4,0.6993750000000001,0.8766023910707914,0.6933653846153847,0.9919354838709676,0.2365384615384615,0.3819875776397515,0.4472222222222222,17.090899847212565,24.253664334491457,0.0704082250595092,200,100,720,0.0497817915678024,0.0603806685154827,1779011891782637300,2566,1779011891742674300,221948
coldstart_rd4ad_real_iad_terminalblock,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_terminalblock,rd4ad,terminalblock,NVIDIA L4,0.7295937669348984,0.8723473679217186,0.7246449422807538,0.8941176470588236,0.2906309751434034,0.4386724386724387,0.452112676056338,17.112519467604805,23.347377508180344,0.0652924105525016,200,100,710,0.0555186829265744,0.0638168526539155,1779011891665820600,2584,1779011891679917400,228734
coldstart_rd4ad_real_iad_toothbrush,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_toothbrush,rd4ad,toothbrush,NVIDIA L4,0.775607638888889,0.9096259973344109,0.7674851190476191,1.0,0.087890625,0.1615798922800718,0.3338088445078459,17.01092534378051,23.00889207446216,0.0895402580499649,200,100,701,0.0651957006563269,0.0751326785029959,1779011891422573100,2546,1779011891437857200,222748
coldstart_rd4ad_real_iad_toy,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_toy,rd4ad,toy,NVIDIA L4,0.6653027985778697,0.8258781840802916,0.6453611933183705,0.9411764705882352,0.0316205533596837,0.0611854684512428,0.3035460992907801,17.09055175318531,22.94159504438313,0.0886588916182518,200,100,705,0.0747771256008938,0.0778213549596754,1779011893403307600,2559,1779011893420429000,216627
coldstart_rd4ad_real_iad_toy_brick,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_toy_brick,rd4ad,toy_brick,NVIDIA L4,0.6680648544002581,0.8524992436059331,0.6581128498830362,1.0,0.0019762845849802,0.0039447731755424,0.2806267806267806,16.93118851848951,21.147987126722924,0.0978742539882659,200,100,702,0.0472937169275721,0.0544978255413384,1779011892142565200,2559,1779011892158101000,222845
coldstart_rd4ad_real_iad_transistor1,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_transistor1,rd4ad,transistor1,NVIDIA L4,0.4091592576520572,0.7440962358709848,0.4099766880947815,0.7777777777777778,0.0139165009940357,0.02734375,0.2885714285714286,17.105298317124575,23.33265029799481,0.1018783673644065,200,100,700,0.0704859499512287,0.0686405993420371,1779031138011710000,2567,1779031137998292900,224255
coldstart_rd4ad_real_iad_u_block,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_u_block,rd4ad,u_block,NVIDIA L4,0.6547164681121036,0.8389701462307044,0.646327831542482,1.0,0.0841683366733467,0.155268022181146,0.3452722063037249,17.04791046990703,22.442056939836643,0.0608414262533187,200,100,698,0.0391234312225226,0.0442803803278891,1779031151316411700,2551,1779031151340609300,219965
coldstart_rd4ad_real_iad_usb,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_usb,rd4ad,usb,NVIDIA L4,0.6475426319176318,0.825747540103532,0.6225617358429858,0.9583333333333334,0.1776061776061776,0.2996742671009772,0.3943661971830985,17.10258865916817,22.816911042410297,0.0735415667295456,200,100,710,0.0604194247862324,0.0650279695045879,1779031145928400300,2556,1779031145997156500,217880
coldstart_rd4ad_real_iad_usb_adaptor,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_usb_adaptor,rd4ad,usb_adaptor,NVIDIA L4,0.654866952396232,0.8692954270162976,0.640255781439802,0.9772727272727272,0.1586715867158671,0.2730158730158729,0.3485064011379801,16.95097737412774,19.64902188831516,0.0604278668761253,200,100,703,0.0496321246722099,0.0534888796123411,1779031150557309200,2575,1779031150489559600,225978
coldstart_rd4ad_real_iad_vcpill,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_vcpill,rd4ad,vcpill,NVIDIA L4,0.8465813471097021,0.910141779844732,0.8276535164964189,0.9342105263157896,0.1417165668662674,0.2461005199306758,0.3829787234042553,17.028617615600112,21.06825863318693,0.0589410103857517,200,100,705,0.0408333419712589,0.0502041603053758,1779031145753298900,2569,1779031145822177500,221266
coldstart_rd4ad_real_iad_wooden_beads,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_wooden_beads,rd4ad,wooden_beads,NVIDIA L4,0.7235178641539066,0.9015633749739342,0.7210639968590499,0.9420289855072465,0.1148409893992932,0.2047244094488189,0.2796005706134094,17.0329582182598,21.929257123970288,0.0593103431165218,200,100,701,0.0372181589680689,0.0446234619797803,1779031138787021700,2579,1779031138738769900,226582
coldstart_rd4ad_real_iad_woodstick,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_woodstick,rd4ad,woodstick,NVIDIA L4,0.7157014925373134,0.8511060269464386,0.704547263681592,1.0,0.042,0.0806142034548944,0.3166904422253923,17.048540634804496,20.60468370388441,0.0550321489572525,200,100,701,0.0333796065319236,0.0387533894106745,1779031146602241400,2541,1779031146542344300,222050
coldstart_rd4ad_real_iad_zipper,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_rd4ad_real_iad_zipper,rd4ad,zipper,NVIDIA L4,0.8954825870646766,0.9554338573104338,0.8805174129353234,0.9915254237288136,0.468,0.6358695652173914,0.6176890156918687,17.0533325292526,19.674375931583054,0.0614983178675174,200,100,701,0.0450704173365635,0.0620382410883903,1779031142592716900,2551,1779031142554793200,219599
coldstart_stfpm_real_iad_audiojack,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_audiojack,stfpm,audiojack,NVIDIA L4,0.63793708221004,0.799014417112907,0.630981850252052,0.8,0.0154738878143133,0.0303605313092979,0.2802816901408451,5.9907418112649,34.04113778199479,0.145822674036026,200,100,710,0.115177112462607,0.1206115302080342,1779031138959303800,2540,1779031138939131000,223042
coldstart_stfpm_real_iad_bottle_cap,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_bottle_cap,stfpm,bottle_cap,NVIDIA L4,0.6592261904761905,0.8247219671765077,0.645165728962818,0.8666666666666667,0.0254403131115459,0.0494296577946768,0.2887624466571835,5.964016072549083,33.33893371617769,0.1262356638908386,200,100,703,0.0844503817885803,0.0906680503572153,1779031137873238500,2565,1779031137889218200,223419
coldstart_stfpm_real_iad_button_battery,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_button_battery,stfpm,button_battery,NVIDIA L4,0.4627791694411855,0.7190815563468841,0.4520827387935863,0.625,0.0096711798839458,0.019047619047619,0.2642857142857143,5.890280131437261,33.46408126593861,0.1813794374465942,200,100,700,0.1482256850013967,0.1465275795766417,1779031147491047700,2560,1779031147452112300,226632
coldstart_stfpm_real_iad_end_cap,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_end_cap,stfpm,end_cap,NVIDIA L4,0.4918110735418428,0.7496765545072064,0.497654268808115,0.6923076923076923,0.0173076923076923,0.0337711069418386,0.2663817663817663,5.98375312535785,32.56840862299052,0.1860992461442947,200,100,702,0.142396414140751,0.1423600033785288,1779031138600625900,2559,1779031138648171800,220037
coldstart_stfpm_real_iad_eraser,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_eraser,stfpm,eraser,NVIDIA L4,0.5999180262316058,0.7863813769248005,0.5877569177863083,0.803030303030303,0.1017274472168906,0.1805792163543441,0.3253856942496493,6.1664520841504,34.01304707665405,0.0803438350558281,200,100,713,0.0711731204258588,0.0732867968860377,1779031139475823100,2552,1779031139502110700,220971
coldstart_stfpm_real_iad_fire_hood,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_fire_hood,stfpm,fire_hood,NVIDIA L4,0.5177781726289189,0.7698059632936745,0.5133558398483772,0.8571428571428571,0.1785714285714285,0.2955665024630542,0.3914893617021276,6.135214099297673,27.300623538841275,0.0978089421987533,200,100,705,0.0864040679228839,0.0889800225148007,1779031147813664600,2564,1779031147871462000,222828
coldstart_stfpm_real_iad_mint,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_mint,stfpm,mint,NVIDIA L4,0.5525932518812201,0.96322972779701,0.5607452059228093,0.75,0.0041265474552957,0.0082079343365253,0.0473061760840998,6.1827452089369785,29.62915939654197,0.183935672044754,200,100,761,0.1445681422072298,0.1461639308166963,1779031139667282100,2541,1779031139693820700,230933
coldstart_stfpm_real_iad_mounts,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_mounts,stfpm,mounts,NVIDIA L4,0.5938302077904198,0.7820071036971115,0.5956937328521276,0.9090909090909092,0.0195694716242661,0.0383141762452107,0.2929577464788732,5.976502497184785,34.105896675011394,0.1384829133749008,200,100,710,0.1160665144722665,0.1191126686865336,1779031148841039300,2560,1779031148869208600,220957
coldstart_stfpm_real_iad_pcb,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_pcb,stfpm,pcb,NVIDIA L4,0.6225861946109917,0.8053562458196479,0.6153027881551757,0.6666666666666666,0.0039292730844793,0.0078125,0.2763532763532763,6.0894908262115806,32.205856542129034,0.2308041602373123,200,100,702,0.1878360305271,0.193093377123413,1779031146266117500,2543,1779031146241942700,216026
coldstart_stfpm_real_iad_phone_battery,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_phone_battery,stfpm,phone_battery,NVIDIA L4,0.1546648909746224,0.5921211962506647,0.158173996681147,0.7777777777777778,0.0135396518375241,0.026615969581749,0.2685714285714285,5.934050931430193,29.900155702177628,0.1256456673145294,200,100,700,0.1126386285072467,0.0983503021919519,1779031139165810800,2573,1779031139146545900,225750
coldstart_stfpm_real_iad_plastic_nut,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_plastic_nut,stfpm,plastic_nut,NVIDIA L4,0.485029702970297,0.7209379251977547,0.4919405940594059,0.75,0.15,0.2499999999999999,0.358974358974359,6.2171610270576805,30.57699602841402,0.1701951026916504,200,100,702,0.1522925024723062,0.1532075131386518,1779031151780637500,2538,1779031151761095100,223309
coldstart_stfpm_real_iad_plastic_plug,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_plastic_plug,stfpm,plastic_plug,NVIDIA L4,0.7185718792722683,0.8562282520934068,0.7152171626879799,1.0,0.0038910505836575,0.0077519379844961,0.2675250357653791,6.1638528326224185,30.9061304313966,0.1313980817794799,200,100,699,0.084385899675859,0.0941825534293159,1779031147658222100,2557,1779031147699265200,224495
coldstart_stfpm_real_iad_porcelain_doll,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_porcelain_doll,stfpm,porcelain_doll,NVIDIA L4,0.3698090074092864,0.7150832004193794,0.3824343892359239,0.9302325581395348,0.0773694390715667,0.1428571428571428,0.3142857142857143,6.012440418565218,31.61423468846662,0.0735457763075828,200,100,700,0.0600139065721973,0.0561544087209254,1779031146152080300,2575,1779031146126196800,226913
coldstart_stfpm_real_iad_regulator,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_regulator,stfpm,regulator,NVIDIA L4,0.5637795580324316,0.7647515442868403,0.5618831998142343,0.8,0.0076628352490421,0.0151802656546489,0.2791666666666667,6.01671754027393,33.10405336925324,0.1646304130554199,200,100,720,0.1410909454629879,0.1433515352735802,1779031152247829800,2548,1779031152229633300,226197
coldstart_stfpm_real_iad_rolled_strip_base,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_rolled_strip_base,stfpm,rolled_strip_base,NVIDIA L4,0.7678926588891858,0.9062675793912622,0.760733616330731,0.988095238095238,0.3235867446393762,0.4875183553597651,0.5084507042253521,6.128771040850783,30.06136645462564,0.1145838871598243,200,100,710,0.0832669006159462,0.1044145347314503,1779031147206734900,2578,1779031147241893100,232044
coldstart_stfpm_real_iad_sim_card_set,C:\Users\Usuario\Desktop\Thesis\Pipeline\Real-time-visual-defect-detection\data\outputs\Experiment 3\coldstart_stfpm_real_iad_sim_card_set,stfpm,sim_card_set,NVIDIA L4,0.8751093613298337,0.9514558882440768,0.8549172830668894,1.0,0.1358267716535433,0.2391681109185442,0.3781869688385269,6.076687449002704,26.61213730871163,0.0785076543688774,200,100,706,0.0577504531188745,0.0702082387677679,1779031145534251600,2552,1779031145513261100,226207
